#%modelname
#Red, Green, Blue, Alpha, OffsetX, OffsetY, OffsetZ, CustomSize, BlinkType, NoDistance, DrawSearchlight
#0.45 - custom size reserved for traffic lights

%helix_barrier
037 037 037 255 2.62969995 -3.0030501 5.56339979 0.30 00 0 0
037 037 037 255 1.50734997 -3.0030501 5.56339979 0.30 00 0 0
037 037 037 255 0.45266700 -3.0030501 5.56339979 0.30 00 0 0
037 037 037 255 -0.5344240 -3.0030501 5.56339979 0.30 00 0 0
037 037 037 255 -1.5739100 -3.0030501 5.56339979 0.30 00 0 0
037 037 037 255 -2.6657701 -3.0030501 5.56339979 0.30 00 0 0
037 037 037 255 -2.6657701 -2.0384500 5.56339979 0.30 00 0 0
037 037 037 255 2.62969995 -2.0384500 5.56339979 0.30 00 0 0
037 037 037 255 -2.6657701 -0.9818120 5.56339979 0.30 00 0 0
037 037 037 255 2.62969995 -0.9818120 5.56339979 0.30 00 0 0
037 037 037 255 -2.6657701 0.21997100 5.56339979 0.30 00 0 0
037 037 037 255 2.62969995 0.21997100 5.56339979 0.30 00 0 0
037 037 037 255 -2.6657701 1.24695003 5.56339979 0.30 00 0 0
037 037 037 255 2.62969995 1.24695003 5.56339979 0.30 00 0 0
037 037 037 255 -2.6657701 2.32580996 5.56339979 0.30 00 0 0
037 037 037 255 2.62969995 2.32580996 5.56339979 0.30 00 0 0
%ci_dstudlights
255 255 238 255 6.41088009 -4.4901500 -0.3347110 1.00 00 0 0
255 255 238 255 -0.3047110 4.84282017 -0.3347110 1.00 00 0 0
255 255 238 255 -1.6215000 2.62859988 1.09080994 1.00 00 0 0
255 255 238 255 -4.3096800 -1.3275300 1.09080994 1.00 00 0 0
255 255 238 255 -9.2691603 -10.291400 -0.3347110 1.00 00 0 0
255 255 238 255 -7.3687301 -1.1293100 -2.4173501 1.00 00 0 0
255 255 238 255 4.14341021 -12.367600 -2.4173501 1.00 00 0 0
%ci_alights1_01
255 255 238 255 -0.6244960 -0.0256530 1.53220999 1.00 00 0 0
%ci_astudlights
255 255 238 255 -0.3938980 6.47101021 -0.1219610 1.00 00 0 0
255 255 238 255 -0.3938980 -1.9977400 -0.1219610 1.00 00 0 0
255 255 238 255 -0.4955830 -6.6518602 -0.1219610 1.00 00 0 0
%nt_ladder_02
255 255 238 255 -5.3838000 -2.1178000 -1.9321800 1.00 00 0 0
255 255 238 255 -5.2166600 -11.489500 0.91549999 1.00 00 0 0
%ci_blights1_01
255 255 238 255 -0.8936050 -0.0645876 1.49950004 1.00 00 0 0
%ci_bstudlights
255 255 238 255 0.86514997 -16.096600 -0.3210510 1.00 00 0 0
255 255 238 255 -3.4847701 -14.751000 -0.3210510 1.00 00 0 0
%cl_recessedlights1
094 050 050 255 -2.7681201 16.3967991 -0.4370100 0.50 00 0 0
089 084 089 255 -2.8068600 14.3955002 -0.4370110 0.50 00 0 0
089 084 089 255 0.47171101 14.3955002 -0.4370110 0.50 00 0 0
094 050 050 255 0.51044899 16.3967991 -0.4370100 0.50 00 0 0
089 084 089 255 3.84449005 14.3955002 -0.4370110 0.50 00 0 0
094 050 050 255 3.88322997 16.3967991 -0.4370100 0.50 00 0 0
231 207 232 255 -6.3873100 -10.796400 -0.6699670 0.50 00 0 0
231 207 232 255 9.81163025 -9.4305201 -0.6699670 0.50 00 0 0
%cl_spots
199 000 000 255 -6.5230398 -1.5772300 -0.0166197 1.00 02 0 0
025 131 000 255 -0.4294050 5.07193995 0.23813801 1.00 02 0 0
000 066 128 255 -1.5474700 5.52368021 -0.0166197 1.00 02 0 0
144 000 000 255 -2.6645200 5.97498989 0.20313700 1.00 02 0 0
000 043 121 255 -4.6297402 6.76898003 -0.0166197 1.00 02 0 0
111 000 000 255 -5.3218899 5.05587006 -0.0166197 1.00 02 0 0
000 134 016 255 -6.5742102 3.54326010 -0.0166197 1.00 02 0 0
134 000 000 255 -7.3737998 0.70851701 -0.0166197 1.00 02 0 0
000 093 198 255 -7.6185999 -0.6755020 0.14049700 1.00 02 0 0
225 000 000 255 1.91647995 4.12413979 -0.0818367 1.00 02 0 0
117 000 000 255 -4.1713099 -2.3606601 0.16772300 1.00 02 0 0
000 054 190 255 -3.0030501 -2.9197900 -0.0166197 1.00 02 0 0
048 170 000 255 -1.2959100 -4.1300402 -0.0166197 1.00 02 0 0
000 061 117 255 -0.1065370 -4.0156202 0.08065410 1.00 02 0 0
000 063 121 255 1.04440999 -1.3685100 0.15825900 1.00 02 0 0
000 121 043 255 1.33541000 -0.6483020 -0.0166197 1.00 02 0 0
000 051 114 255 2.16862011 0.81010401 -0.0166197 1.00 02 0 0
012 104 000 255 2.94607997 3.06086993 0.16361400 1.00 02 0 0
000 121 043 255 -9.6438704 -0.9823150 -1.8823000 1.00 02 0 0
121 000 000 255 -9.6438704 -0.9823150 -2.5070000 1.00 02 0 0
000 083 121 255 -9.6438704 -0.9823150 -3.2176199 1.00 02 0 0
000 134 196 255 -6.0944800 7.91843987 -3.2176199 1.00 02 0 0
121 000 000 255 -6.0944800 7.91843987 -2.5070000 1.00 02 0 0
000 121 043 255 -6.0944800 7.91843987 -1.8823000 1.00 02 0 0
%cl_of_opac
059 059 059 255 -6.0891199 0.45460299 1.20563996 0.30 00 0 0
059 059 059 255 -4.4730501 0.45461100 1.20563996 0.30 00 0 0
059 059 059 255 -2.8493500 0.45460299 1.20563996 0.30 00 0 0
059 059 059 255 -2.8493600 -1.3955200 1.20563996 0.30 00 0 0
059 059 059 255 -2.8493600 -3.2184000 1.20563996 0.30 00 0 0
059 059 059 255 -4.4837699 -3.2184000 1.20563996 0.30 00 0 0
059 059 059 255 -6.1145000 -3.2183900 1.20563996 0.30 00 0 0
059 059 059 255 -6.1145000 -1.3994401 1.20563996 0.30 00 0 0
059 059 059 255 -0.6960840 -2.9794600 0.60683101 0.30 00 0 0
059 059 059 255 -0.6960930 2.32832003 0.60683101 0.30 00 0 0
059 059 059 255 -8.3740396 2.01393008 0.60683101 0.30 00 0 0
059 059 059 255 -8.3740501 -3.7000699 0.60683101 0.30 00 0 0
%cl_tblesetsml
105 102 099 255 0.01980590 0.03913880 0.09951500 0.40 00 0 0
%mob_detailsb
060 060 060 255 0.19798300 1.39708996 1.05474997 0.30 00 0 0
%ht_fans_nt
080 062 030 255 -7.1083398 2.41089010 1.73408997 1.00 00 0 0
080 062 030 255 -8.1816301 -1.9013700 1.73408997 1.00 00 0 0
080 062 030 255 -9.5665598 -7.7372999 1.73408997 1.00 00 0 0
080 062 030 255 4.89046001 -10.020100 1.73408997 1.00 00 0 0
080 062 030 255 6.09804010 -5.2091098 1.73408997 1.00 00 0 0
080 062 030 255 7.06098986 -1.2038600 1.73408997 1.00 00 0 0
080 062 030 255 8.34315014 3.66626000 1.73408997 1.00 00 0 0
080 062 030 255 9.72819996 9.60741997 1.73408997 1.00 00 0 0
080 062 030 255 1.62254000 12.0649004 1.73408997 1.00 00 0 0
080 062 030 255 -5.0490699 11.2170000 1.73408997 1.00 00 0 0
080 062 030 255 -6.1519198 6.72058010 1.73408997 1.00 00 0 0
030 048 080 255 1.27704000 4.75194979 2.02389002 1.00 00 0 0
080 030 030 255 2.98268008 4.43518019 2.02389002 1.00 00 0 0
030 053 080 255 4.61693001 4.04932022 2.02389002 1.00 00 0 0
038 080 030 255 6.17986012 3.66393995 2.02389002 1.00 00 0 0
030 080 030 255 -0.2187040 5.19080019 2.02389002 1.00 00 0 0
%lw_room_main
208 200 178 255 -2.5219500 2.55760002 2.06855011 0.30 00 0 0
208 200 178 255 2.09849000 -0.5479360 2.06855011 0.30 00 0 0
208 200 178 255 2.10084009 2.05608010 2.06855011 0.30 00 0 0
%lw_roombitsb
208 200 178 255 -2.2264299 -3.0254099 1.39207995 0.30 00 0 0
%stripinter
018 253 029 255 0.01272580 2.80798006 1.97449994 1.00 00 0 0
018 253 029 255 -3.5599999 2.55333996 1.97449994 1.00 00 0 0
018 253 029 255 -0.9633100 4.40160990 1.97449994 1.00 00 0 0
255 018 018 255 -4.0942798 9.88611031 1.97449994 1.00 00 0 0
018 128 252 255 0.72874498 0.99743700 1.97449994 1.00 00 0 0
255 018 018 255 -2.1962700 0.25720200 1.97449994 1.00 00 0 0
018 128 252 255 -9.0448503 -4.1632099 1.97449994 1.00 00 0 0
018 253 029 255 -9.7543602 -2.9996300 1.97449994 1.00 00 0 0
255 018 018 255 -12.112300 1.27258003 1.97449994 1.00 00 0 0
018 128 252 255 3.56255007 13.3794003 1.97449994 1.00 00 0 0
018 253 029 255 4.32732010 12.0284004 1.97449994 1.00 00 0 0
018 128 252 255 6.05945015 9.04150009 1.97449994 1.00 00 0 0
018 253 029 255 7.79811001 6.09569979 1.97449994 1.00 00 0 0
255 018 018 255 8.57209969 5.07079983 1.97449994 1.00 00 0 0
018 128 252 255 -0.6159740 -2.5793500 1.97449994 1.00 00 0 0
000 122 140 255 4.59769011 12.4735003 0.22031800 1.20 02 0 0
140 000 000 255 6.46533012 9.23865032 0.22031800 1.20 02 0 0
000 122 140 255 8.31488991 6.03502989 0.22031800 1.20 02 0 0
255 018 018 255 -6.4527102 8.39990044 1.97449994 1.00 02 0 0
018 128 252 255 -5.8090000 7.56737995 1.79817998 1.00 00 0 0
018 253 029 255 -5.3524899 6.76416016 1.79817998 1.00 02 0 0
255 018 018 255 -4.3899202 4.97289991 1.97449994 1.00 00 0 0
018 128 252 255 -3.7221100 3.87122011 1.97449994 1.00 00 0 0
018 128 252 255 -1.8407600 4.96862984 1.97449994 1.00 02 0 0
255 018 018 255 -2.4371700 6.20739985 1.78430998 1.00 02 0 0
018 253 029 255 -2.9199901 7.00146008 1.72757006 1.00 00 0 0
018 128 252 255 -4.2403498 9.04358006 1.80761003 1.00 02 0 0
%stripinterupside
095 095 095 255 11.1323996 -7.9733901 5.93658018 1.20 00 0 0
095 095 095 255 11.5621004 -8.7520800 5.93658018 1.20 00 0 0
095 095 095 255 11.9918003 -9.5040302 5.93658018 1.20 00 0 0
095 095 095 255 9.12339020 -4.5621300 5.93658018 1.20 00 0 0
095 095 095 255 8.69367027 -3.8101799 5.93658018 1.20 00 0 0
095 095 095 255 8.26393986 -3.0314901 5.93658018 1.20 00 0 0
%stripback
000 212 000 255 3.92177010 -6.8176298 0.80884200 1.00 00 0 0
255 018 018 255 -1.7344700 -6.7556200 0.49446300 1.00 00 0 0
255 018 018 255 -6.6016598 1.67394996 0.49446300 1.00 00 0 0
000 212 000 255 -3.7846000 6.53038979 0.80884200 1.00 00 0 0
095 095 095 255 -1.9200900 3.33557010 1.47312999 1.20 00 0 0
255 018 018 255 1.98409998 6.64428997 1.24519002 1.00 00 0 0
095 095 095 255 -1.4903600 2.55688000 1.47312999 1.20 00 0 0
095 095 095 255 -1.0606300 1.80492997 1.47312999 1.20 00 0 0
095 095 095 255 1.37808001 -2.3850100 1.47312999 1.20 00 0 0
095 095 095 255 1.80780995 -3.1369600 1.47312999 1.20 00 0 0
095 095 095 255 0.94834900 -1.6063200 1.47312999 1.20 00 0 0
%air_brway_030
255 255 255 255 139.699005 -15.942100 0.82054102 1.00 00 0 0
255 255 255 255 59.6990013 -15.942100 0.42682600 1.00 00 0 0
255 000 000 255 59.2293015 -1.1210700 -0.1584190 1.00 00 0 0
255 000 000 255 -173.25000 -0.7763950 -0.1228280 1.00 00 0 0
255 255 255 255 -173.25000 14.9888000 0.46241799 1.00 00 0 0
255 255 255 255 -173.25000 -16.712999 0.46241799 1.00 00 0 0
255 255 255 255 -20.300900 -15.942200 0.44132200 1.00 00 0 0
255 255 255 255 59.6988983 15.7596998 0.42682600 1.00 00 0 0
255 255 255 255 -20.301100 15.7595997 0.44132200 1.00 00 0 0
255 255 255 255 139.699005 15.7596998 0.82054102 1.00 00 0 0
255 000 000 255 159.145004 -1.0311199 0.28424200 1.00 00 0 0
%air_brway_31
255 255 255 255 -180.30099 15.7595997 0.46241799 1.00 00 0 0
255 255 255 255 -180.30099 -15.942100 0.46241799 1.00 00 0 0
255 000 000 255 -167.02299 0.13211299 -0.1228280 1.00 00 0 0
255 255 255 255 -100.30100 15.7595997 0.44236800 1.00 00 0 0
255 255 255 255 -100.30100 -15.942200 0.44236800 1.00 00 0 0
255 000 000 255 -93.357903 0.33158401 -0.1428780 1.00 00 0 0
255 255 255 255 -20.301001 15.7595997 0.44132200 1.00 00 0 0
255 255 255 255 -20.300900 -15.942200 0.44132200 1.00 00 0 0
255 000 000 255 -20.324699 -0.0227618 -0.1439230 1.00 00 0 0
255 255 255 255 59.6990013 15.7596998 0.42682600 1.00 00 0 0
255 255 255 255 59.6991005 -15.942100 0.42682600 1.00 00 0 0
255 000 000 255 53.6683006 0.52107799 -0.1584190 1.00 00 0 0
255 255 255 255 99.6989975 15.7596998 0.60981899 1.00 00 0 0
255 255 255 255 99.6990967 -15.942100 0.60981899 1.00 00 0 0
255 000 000 255 89.5567017 0.73122001 0.02457430 1.00 00 0 0
%air_brway_32
255 255 255 255 -180.30099 15.7595997 0.46241799 1.00 00 0 0
255 255 255 255 -180.30099 -15.942200 0.46241799 1.00 00 0 0
255 000 000 255 -180.30099 -0.0056525 -0.1228280 1.00 00 0 0
255 255 255 255 -140.30099 15.7595997 0.43721399 1.00 00 0 0
255 255 255 255 -140.30099 -15.942200 0.43721399 1.00 00 0 0
255 000 000 255 -129.43800 -0.0056525 -0.1480310 1.00 00 0 0
255 255 255 255 -60.300999 15.7595997 0.44199601 1.00 00 0 0
255 255 255 255 -60.300900 -15.942200 0.44199601 1.00 00 0 0
255 255 255 255 19.6989994 15.7595997 0.42251399 1.00 00 0 0
255 255 255 255 19.6991997 -15.942200 0.42251399 1.00 00 0 0
255 000 000 255 23.3785000 -0.0056525 -0.1627310 1.00 00 0 0
255 255 255 255 59.6990013 15.7595997 0.42682600 1.00 00 0 0
255 255 255 255 59.6991997 -15.942200 0.42682600 1.00 00 0 0
255 000 000 255 67.3995972 -0.0056525 -0.1584190 1.00 00 0 0
255 255 255 255 99.9522018 -15.806100 0.60981899 1.00 00 0 0
255 000 000 255 104.292999 -0.0343390 0.02457430 1.00 00 0 0
255 255 255 255 139.699005 15.7595997 0.82054102 1.00 00 0 0
255 255 255 255 144.087997 -15.942200 0.82054102 1.00 00 0 0
255 000 000 255 149.266998 -0.0056525 0.23529600 1.00 00 0 0
255 255 255 255 179.699005 15.7595997 0.85189998 1.00 00 0 0
255 255 255 255 179.699005 -15.942200 0.84428197 1.00 00 0 0
255 000 000 255 189.324997 -0.0056525 0.28424200 1.00 00 0 0
%air_brway_33
255 255 255 255 -140.33800 15.7806997 0.58942002 1.00 00 0 0
255 255 255 255 -140.33800 -15.921100 0.58942002 1.00 00 0 0
255 000 000 255 -125.34800 0.99947399 0.00417519 1.00 00 0 0
255 255 255 255 -60.338200 15.7806997 0.59420198 1.00 00 0 0
255 255 255 255 -60.338001 -15.921100 0.59420198 1.00 00 0 0
255 000 000 255 -43.100899 0.99947399 0.00895691 1.00 00 0 0
255 255 255 255 19.6618004 15.7806997 0.57472003 1.00 00 0 0
255 255 255 255 19.6620007 -15.921100 0.57472003 1.00 00 0 0
255 000 000 255 41.6705017 0.99947399 -0.0105247 1.00 00 0 0
255 255 255 255 99.6619034 15.7806997 0.76202601 1.00 00 0 0
255 255 255 255 99.6620026 -15.921100 0.76202601 1.00 00 0 0
255 000 000 255 126.638000 0.99947399 0.17678100 1.00 00 0 0
%air_brway_34
255 255 255 255 -140.30099 15.7595997 0.43721399 1.00 00 0 0
255 255 255 255 -140.30099 -15.942200 0.43721399 1.00 00 0 0
255 000 000 255 -118.00000 -0.0056525 -0.1480310 1.00 00 0 0
255 255 255 255 -60.300999 15.7595997 0.44199601 1.00 00 0 0
255 255 255 255 -60.300900 -15.942200 0.44199601 1.00 00 0 0
255 000 000 255 -41.941299 -0.0056525 -0.1432500 1.00 00 0 0
255 255 255 255 19.6989994 15.7595997 0.42251399 1.00 00 0 0
255 255 255 255 19.6991005 -15.942200 0.42251399 1.00 00 0 0
255 000 000 255 32.0493011 -0.0056525 -0.1627310 1.00 00 0 0
255 255 255 255 99.6989975 15.7595997 0.60981899 1.00 00 0 0
255 255 255 255 99.6990967 -15.942200 0.60981899 1.00 00 0 0
255 000 000 255 99.6990967 -0.0056525 0.02457430 1.00 00 0 0
%ap_roadsect2a
255 255 255 255 -1.5289299 0.10101300 13.8858004 1.00 00 0 0
255 255 255 255 1.52892995 0.10101300 13.8858004 1.00 00 0 0
%mc_hangarint1
255 255 255 255 -11.344200 8.58664989 0.84825301 1.00 00 0 0
255 255 255 255 11.5033998 8.58664989 0.84825301 1.00 00 0 0
255 255 255 255 -11.344200 -8.0166903 0.84825301 1.00 00 0 0
255 255 255 255 11.5033998 -8.0166903 0.84825301 1.00 00 0 0
%concerth06
255 000 000 255 -0.6115110 -1.6749300 -0.7428000 1.00 02 0 0
255 000 000 255 0.67279100 -1.6749300 -0.7469410 1.00 02 0 0
%concerth09
255 000 000 255 5.46270990 4.00731993 -1.0971500 1.00 02 0 0
255 000 000 255 -2.8474100 8.18811035 -1.9073000 1.00 02 0 0
030 255 000 255 0.23089600 8.21251965 -2.0173900 1.00 00 0 0
000 066 255 255 2.02642989 8.17090034 -2.0173900 1.00 02 0 0
000 066 255 255 2.98895001 8.16895008 -2.0173900 1.00 00 0 0
030 255 000 255 4.28162003 8.16724014 -2.0173900 1.00 00 0 0
255 000 000 255 7.51385021 8.12633991 -1.8596300 1.00 02 0 0
255 000 000 255 10.3366003 6.68676996 -1.8477800 1.00 00 0 0
030 255 000 255 6.13720989 6.67395020 -1.6221499 1.00 02 0 0
255 000 000 255 2.20568991 6.71387005 -1.5353200 1.00 02 0 0
030 255 000 255 -0.7886350 6.76697016 -1.6308800 1.00 02 0 0
255 000 000 255 -5.3537598 6.67395020 -1.5353200 1.00 00 0 0
030 255 000 255 -5.5999799 4.08727980 -1.0971500 1.00 00 0 0
030 255 000 255 -3.6425200 4.69678020 -1.0971500 1.00 02 0 0
000 066 255 255 -1.8715800 4.09167004 -1.2678100 1.00 00 0 0
255 000 000 255 -0.4850460 3.94910002 -1.0971500 1.00 02 0 0
030 255 000 255 1.74468994 4.82262993 -1.0971500 1.00 00 0 0
030 255 000 255 3.38018990 4.77124023 -1.0971500 1.00 00 0 0
000 066 255 255 6.75293016 4.04858017 -1.3071600 1.00 00 0 0
030 255 000 255 8.49322987 4.61743021 -1.0971500 1.00 02 0 0
030 255 000 255 10.5240002 4.11633015 -1.0971500 1.00 00 0 0
000 066 255 255 11.4330997 1.83275998 -0.7606070 1.00 00 0 0
255 000 000 255 6.48297024 1.88744998 -0.7606070 1.00 00 0 0
030 255 000 255 2.95929003 1.55908000 -0.9787710 1.00 00 0 0
255 000 000 255 -1.4480600 1.95667005 -0.7606070 1.00 00 0 0
030 255 000 255 -3.7138100 0.44067401 -0.2956980 1.00 02 0 0
000 066 255 255 0.15808100 -0.3214110 -0.4610200 1.00 00 0 0
255 000 000 255 2.42974997 0.42150900 -0.3952600 1.00 02 0 0
000 066 255 255 4.58697987 -0.2863770 -0.4442010 1.00 00 0 0
030 255 000 255 8.51476955 0.48022500 -0.2410050 1.00 02 0 0
255 000 000 255 11.5369997 -0.2573240 -0.3697910 1.00 00 0 0
255 000 000 255 -6.4534302 -0.1660160 -0.2956980 1.00 00 0 0
255 000 000 255 2.27501988 2.86816001 -0.9597660 1.00 02 0 0
000 066 255 255 -6.4642301 1.86059999 -0.7606070 1.00 00 0 0
030 255 000 255 2.90521002 5.34351015 -1.3511200 1.00 02 0 0
%concerth27
255 255 255 255 3.84917998 -35.253700 7.72321987 1.20 00 0 0
255 255 255 255 -3.6824300 -35.253700 7.72321987 1.20 00 0 0
255 255 255 255 14.7017002 -31.321301 7.72321987 1.20 00 0 0
255 255 255 255 -15.706200 -31.321301 7.72321987 1.20 00 0 0
255 255 255 255 -15.497600 -19.182699 12.6758003 1.20 00 0 0
255 255 255 255 14.7017002 -19.182699 12.6758003 1.20 00 0 0
251 251 251 255 3.22954988 3.16027999 2.07175994 1.20 02 0 0
251 251 251 255 2.33825994 3.16027999 2.07175994 1.20 02 0 0
251 251 251 255 1.45905006 3.16027999 2.07175994 1.20 02 0 0
251 251 251 255 0.51721197 3.16027999 2.07175994 1.20 02 0 0
251 251 251 255 -0.4422000 3.16027999 2.07175994 1.20 02 0 0
251 251 251 255 -1.3335000 3.16027999 2.07175994 1.20 02 0 0
251 251 251 255 -2.2127099 3.16027999 2.07175994 1.20 02 0 0
251 251 251 255 -3.1544800 3.16027999 2.07175994 1.20 02 0 0
%man_chandeliers
076 068 035 255 -17.586901 4.25116014 0.93054402 1.00 00 0 0
076 068 035 255 -15.738900 13.3053999 0.93054402 1.00 00 0 0
076 068 035 255 -4.0408301 13.3053999 0.93054402 1.00 00 0 0
076 068 035 255 4.11956978 13.3053999 0.93054402 1.00 00 0 0
076 068 035 255 15.7096004 13.3053999 0.93054402 1.00 00 0 0
076 068 035 255 17.5109005 5.21190977 0.93054402 1.00 00 0 0
076 068 035 255 17.5109005 -5.9077101 -0.6744270 1.00 00 0 0
076 068 035 255 14.4300003 -13.315800 -0.6744270 1.00 00 0 0
076 068 035 255 -13.958100 -13.315800 -0.6744270 1.00 00 0 0
076 068 035 255 -17.253599 -5.9767499 -0.6744270 1.00 00 0 0
076 068 035 255 -17.586901 0.09869380 -6.4081602 1.00 00 0 0
076 068 035 255 -17.586901 -5.8775001 -6.4081602 1.00 00 0 0
076 068 035 255 -14.192300 -13.681800 -6.4081602 1.00 00 0 0
076 068 035 255 -6.1715102 -13.681800 -6.4081602 1.00 00 0 0
076 068 035 255 13.8164997 -13.681800 -6.4081602 1.00 00 0 0
076 068 035 255 17.1700001 6.22803020 -6.4081602 1.00 00 0 0
076 068 035 255 9.88477039 13.5186005 -6.4081602 1.00 00 0 0
076 068 035 255 -9.9871798 13.5186005 -6.4081602 1.00 00 0 0
076 068 035 255 -17.602400 10.7242002 -6.4081602 1.00 00 0 0
%man_xchandeliers
105 098 091 255 7.18365002 0.55078101 0.58374798 1.00 00 0 0
105 098 091 255 7.18365002 -4.7435899 0.58374798 1.00 00 0 0
105 098 091 255 2.35317993 -5.9927402 0.58374798 1.00 00 0 0
105 098 091 255 -2.2620201 -5.9927402 0.58374798 1.00 00 0 0
105 098 091 255 -7.3181200 -4.7188101 0.58374798 1.00 00 0 0
105 098 091 255 -7.3181200 0.53607202 0.58374798 1.00 00 0 0
105 098 091 255 1.02478004 -0.2144170 -0.8943230 1.20 00 0 0
105 098 091 255 -0.7545170 -0.2144170 -0.8943230 1.20 00 0 0
%additional_coronas
255 000 255 255 -682.82100 -919.10200 12.5548000 0.70 00 1 0
255 000 255 255 -662.82100 -920.20200 13.7548000 0.70 00 1 0
255 000 255 255 -642.82100 -920.80200 15.2548000 0.70 00 1 0
255 000 255 255 -622.82100 -921.00200 16.8548000 0.70 00 1 0
255 000 255 255 -682.82100 -939.70200 12.5548000 0.70 00 1 0
255 000 255 255 -662.82100 -940.60200 13.7548000 0.70 00 1 0
255 000 255 255 -642.82100 -941.20200 15.2548000 0.70 00 1 0
255 000 255 255 -622.82100 -941.40200 16.8548000 0.70 00 1 0
255 000 255 255 -602.82100 -921.10200 18.2548000 0.70 00 1 0
255 000 255 255 -602.82100 -941.50200 18.2548000 0.70 00 1 0
255 000 255 255 -582.82100 -921.20200 19.7548000 0.70 00 1 0
255 000 255 255 -582.82100 -941.60200 19.7548000 0.70 00 1 0
255 000 255 255 -562.82100 -921.20200 21.5548000 0.70 00 1 0
255 000 255 255 -562.82100 -941.60200 21.5548000 0.70 00 1 0
255 000 255 255 -542.82100 -921.20200 22.6548000 0.70 00 1 0
255 000 255 255 -542.82100 -941.60200 22.6548000 0.70 00 1 0
255 000 255 255 -522.82100 -921.20200 23.3548000 0.70 00 1 0
255 000 255 255 -522.82100 -941.60200 23.3548000 0.70 00 1 0
255 000 255 255 -502.82100 -941.60200 24.1548000 0.70 00 1 0
255 000 255 255 -502.82100 -921.20200 24.1548000 0.70 00 1 0
255 000 255 255 -482.82100 -921.60200 24.4548000 0.70 00 1 0
255 000 255 255 -482.82100 -942.00200 24.4548000 0.70 00 1 0
255 000 255 255 -462.82100 -922.10200 24.4548000 0.70 00 1 0
255 000 255 255 -462.82100 -942.50200 24.4548000 0.70 00 1 0
255 000 255 255 -442.82100 -922.40200 23.9548000 0.70 00 1 0
255 000 255 255 -442.82100 -942.80200 23.9548000 0.70 00 1 0
255 000 255 255 -422.82100 -922.70200 23.3548000 0.70 00 1 0
255 000 255 255 -422.82100 -943.10200 23.3548000 0.70 00 1 0
255 000 255 255 -402.82100 -943.50200 22.4548000 0.70 00 1 0
255 000 255 255 -402.82100 -923.10200 22.4548000 0.70 00 1 0
255 000 255 255 -382.82100 -944.00200 21.1548000 0.70 00 1 0
255 000 255 255 -382.82100 -923.60200 21.1548000 0.70 00 1 0
255 000 255 255 -362.82100 -944.70200 19.5548000 0.70 00 1 0
255 000 255 255 -362.82100 -924.30200 19.5548000 0.70 00 1 0
255 000 255 255 -342.82100 -945.20200 18.2548000 0.70 00 1 0
255 000 255 255 -342.82100 -924.80200 18.2548000 0.70 00 1 0
255 000 255 255 -322.82100 -925.90200 17.0548000 0.70 00 1 0
255 000 255 255 -322.82100 -946.40200 17.0548000 0.70 00 1 0
255 000 255 255 -302.82100 -927.00200 15.9548000 0.70 00 1 0
255 000 255 255 -302.82100 -947.50200 15.9548000 0.70 00 1 0
255 000 255 255 -282.82100 -948.30200 15.2548000 0.70 00 1 0
255 000 255 255 -282.82100 -927.90200 15.2548000 0.70 00 1 0
#place you coronas here
