#%modelname
#Red, Green, Blue, Alpha, OffsetX, OffsetY, OffsetZ, CustomSize, BlinkType, NoDistance, DrawSearchlight
#0.45 - custom size reserved for traffic lights

%a51_halbox_
255 255 255 255 -4.8183589 -9.2228394 0.38259101 1.00 00 0 0
255 255 255 255 -8.4511719 0.18882801 -1.4192280 1.00 00 0 0
255 255 255 255 -5.5449219 0.75071698 0.02222800 1.00 00 0 0
255 255 255 255 -6.2714839 0.75071698 -0.3381350 1.00 00 0 0
255 255 255 255 -8.4511719 0.75071698 -1.4192280 1.00 00 0 0
255 255 255 255 -7.7246089 0.75071698 -1.0588650 1.00 00 0 0
255 255 255 255 -6.9980469 0.75071698 -0.6985020 1.00 00 0 0
255 255 255 255 -8.4511719 -0.4258270 -1.4192280 1.00 00 0 0
255 255 255 255 -6.2714839 -0.4258270 -0.3381350 1.00 00 0 0
255 255 255 255 -7.7246089 -0.4258270 -1.0588650 1.00 00 0 0
255 255 255 255 -6.9980469 -0.4258270 -0.6985020 1.00 00 0 0
255 255 255 255 -4.8183589 0.18882801 0.38259101 1.00 00 0 0
255 255 255 255 -5.5449219 -0.4258270 0.02222800 1.00 00 0 0
255 255 255 255 -4.8183589 -0.4258270 0.38259101 1.00 00 0 0
255 255 255 255 -4.8183589 0.75071698 0.38259101 1.00 00 0 0
255 255 255 255 -5.5449219 9.84251404 0.02222800 1.00 00 0 0
255 255 255 255 -6.2714839 9.84251404 -0.3381350 1.00 00 0 0
255 255 255 255 -6.9980469 9.84251404 -0.6985020 1.00 00 0 0
255 255 255 255 -5.5449219 14.4809113 0.02222800 1.00 00 0 0
255 255 255 255 -6.2714839 14.4809113 -0.3381350 1.00 00 0 0
255 255 255 255 -6.9980469 14.4809113 -0.6985020 1.00 00 0 0
255 255 255 255 -7.7246089 9.84251404 -1.0588650 1.00 00 0 0
255 255 255 255 -7.7246089 14.4809113 -1.0588650 1.00 00 0 0
255 255 255 255 -8.4511719 9.84251404 -1.4192280 1.00 00 0 0
255 255 255 255 -4.8183589 11.9165497 0.38259101 1.00 00 0 0
255 255 255 255 -8.4511719 14.4809113 -1.4192280 1.00 00 0 0
255 255 255 255 -8.4511719 10.4571686 -1.4192280 1.00 00 0 0
255 255 255 255 -4.8183589 10.4571686 0.38259101 1.00 00 0 0
255 255 255 255 -4.8183589 9.84251404 0.38259101 1.00 00 0 0
255 255 255 255 -4.8183589 11.1868591 0.38259101 1.00 00 0 0
255 255 255 255 -8.4511719 11.1868591 -1.4192280 1.00 00 0 0
255 255 255 255 -8.4511719 11.9165497 -1.4192280 1.00 00 0 0
255 255 255 255 -4.8183589 12.6462402 0.38259101 1.00 00 0 0
255 255 255 255 -8.4511719 12.6462402 -1.4192280 1.00 00 0 0
255 255 255 255 -4.8183589 13.3759308 0.38259101 1.00 00 0 0
255 255 255 255 -8.4511719 13.3759308 -1.4192280 1.00 00 0 0
255 255 255 255 -4.8183589 14.1056213 0.38259101 1.00 00 0 0
255 255 255 255 -8.4511719 14.1056213 -1.4192280 1.00 00 0 0
255 255 255 255 -4.8183589 14.4809113 0.38259101 1.00 00 0 0
255 255 255 255 -1.1210940 7.65690613 -1.0588650 1.00 00 0 0
255 255 255 255 -2.5742190 7.65690613 -0.3381350 1.00 00 0 0
255 255 255 255 -1.8476560 7.65690613 -0.6985020 1.00 00 0 0
255 255 255 255 -3.3007810 6.42759705 0.02222800 1.00 00 0 0
255 255 255 255 -3.3007810 7.65690613 0.02222800 1.00 00 0 0
255 255 255 255 -1.8476560 6.42759705 -0.6985020 1.00 00 0 0
255 255 255 255 -1.1210940 6.42759705 -1.0588650 1.00 00 0 0
255 255 255 255 -0.3945310 7.65690613 -1.4192280 1.00 00 0 0
255 255 255 255 -4.0273442 6.42759705 0.38259101 1.00 00 0 0
255 255 255 255 -0.3945310 6.42759705 -1.4192280 1.00 00 0 0
255 255 255 255 -0.3945310 7.04225206 -1.4192280 1.00 00 0 0
255 255 255 255 -2.5742190 6.42759705 -0.3381350 1.00 00 0 0
255 255 255 255 -4.0273442 7.04225206 0.38259101 1.00 00 0 0
255 255 255 255 -4.0273442 7.65690613 0.38259101 1.00 00 0 0
255 255 255 255 8.48632813 6.42759705 -1.4192280 1.00 00 0 0
255 255 255 255 5.58007813 6.42759705 0.02222800 1.00 00 0 0
255 255 255 255 6.30664110 6.42759705 -0.3381350 1.00 00 0 0
255 255 255 255 7.03320313 6.42759705 -0.6985020 1.00 00 0 0
255 255 255 255 7.75976610 6.42759705 -1.0588650 1.00 00 0 0
255 255 255 255 6.30664110 7.65690613 -0.3381350 1.00 00 0 0
255 255 255 255 8.48632813 7.04225206 -1.4192280 1.00 00 0 0
255 255 255 255 8.48632813 7.65690613 -1.4192280 1.00 00 0 0
255 255 255 255 7.75976610 7.65690613 -1.0588650 1.00 00 0 0
255 255 255 255 7.03320313 7.65690613 -0.6985020 1.00 00 0 0
255 255 255 255 4.85351610 6.42759705 0.38259101 1.00 00 0 0
255 255 255 255 4.85351610 7.04225206 0.38259101 1.00 00 0 0
255 255 255 255 5.58007813 7.65690613 0.02222800 1.00 00 0 0
255 255 255 255 4.85351610 7.65690613 0.38259101 1.00 00 0 0
255 255 255 255 4.09265089 -1.6028440 0.38259101 1.00 00 0 0
255 255 255 255 1.18640101 -3.2155001 -1.0588650 1.00 00 0 0
255 255 255 255 2.63952589 -3.2155001 -0.3381350 1.00 00 0 0
255 255 255 255 1.91296399 -3.2155001 -0.6985020 1.00 00 0 0
255 255 255 255 4.09265089 -3.2155001 0.38259101 1.00 00 0 0
255 255 255 255 4.09265089 -2.4632721 0.38259101 1.00 00 0 0
255 255 255 255 3.36608911 -3.2155001 0.02222800 1.00 00 0 0
255 255 255 255 1.91296399 -0.9881900 -0.6985020 1.00 00 0 0
255 255 255 255 3.36608911 -0.9881900 0.02222800 1.00 00 0 0
255 255 255 255 0.45983899 -0.9881900 -1.4192280 1.00 00 0 0
255 255 255 255 0.45983899 -1.6028440 -1.4192280 1.00 00 0 0
255 255 255 255 2.63952589 -0.9881900 -0.3381350 1.00 00 0 0
255 255 255 255 1.18640101 -0.9881900 -1.0588650 1.00 00 0 0
255 255 255 255 4.09265089 -0.9881900 0.38259101 1.00 00 0 0
255 255 255 255 0.45983899 -2.4632721 -1.4192280 1.00 00 0 0
255 255 255 255 0.45983899 -3.2155001 -1.4192280 1.00 00 0 0
255 255 255 255 4.09265089 8.69874573 0.38259101 1.00 00 0 0
255 255 255 255 2.63952589 8.08409119 -0.3381350 1.00 00 0 0
255 255 255 255 1.91296399 8.08409119 -0.6985020 1.00 00 0 0
255 255 255 255 1.18640101 8.08409119 -1.0588650 1.00 00 0 0
255 255 255 255 3.36608911 8.08409119 0.02222800 1.00 00 0 0
255 255 255 255 1.91296399 9.31340027 -0.6985020 1.00 00 0 0
255 255 255 255 2.63952589 9.31340027 -0.3381350 1.00 00 0 0
255 255 255 255 1.18640101 9.31340027 -1.0588650 1.00 00 0 0
255 255 255 255 3.36608911 9.31340027 0.02222800 1.00 00 0 0
255 255 255 255 4.09265089 9.31340027 0.38259101 1.00 00 0 0
255 255 255 255 0.45983899 9.31340027 -1.4192280 1.00 00 0 0
255 255 255 255 0.45983899 8.69874573 -1.4192280 1.00 00 0 0
255 255 255 255 0.45983899 8.08409119 -1.4192280 1.00 00 0 0
255 255 255 255 4.09265089 8.08409119 0.38259101 1.00 00 0 0
%hunter
255 255 255 255 -0.0000010 -9.2706223 2.59948397 0.20 00 0 0
255 255 255 255 0.00000000 4.27004623 -0.8641350 0.20 00 0 0
%hydra
033 188 037 255 4.83261824 -1.3966110 -0.4524880 0.20 00 0 0
188 033 033 255 -4.8323002 -1.3966110 -0.4524880 0.20 00 0 0
255 255 255 255 0.00000000 -6.1552901 2.15064812 0.20 00 0 0
%imy_track_barrier
236 159 039 255 1.83618200 0.01147500 1.50935698 1.00 00 0 0
236 159 039 255 -1.4125980 0.01147500 1.50935698 1.00 00 0 0
%jetmax
255 255 255 255 0.00000000 8.72669411 1.48818600 0.40 00 0 0
%ladtbuild10_lan
%lae2_landhub04
%laeglenpark01
221 202 126 255 -37.981445 -25.206299 2.92654991 1.20 00 0 0
221 202 126 255 -17.582275 -24.156250 3.42045999 1.20 00 0 0
221 202 126 255 -2.3619380 -26.711426 3.42045999 1.20 00 0 0
221 202 126 255 15.4609385 -25.703491 4.01010895 1.20 00 0 0
221 202 126 255 32.1302490 -27.232788 4.20552588 1.20 00 0 0
%laehospitaltr
194 023 039 255 -11.904053 32.3724365 33.1944427 1.00 02 0 0
039 105 180 255 -11.904053 32.3724365 21.9202118 1.00 03 0 0
039 105 180 255 -11.904053 32.3724365 11.6308355 1.00 03 0 0
%laeidleproj02
221 202 126 255 27.8145752 -26.707520 -3.4140551 1.20 00 0 0
221 202 126 255 12.4864502 -20.631348 -3.4140551 1.20 00 0 0
221 202 126 255 -26.288818 9.68725586 -3.4140551 1.20 00 0 0
221 202 126 255 -15.305786 -23.883423 -3.4140551 1.20 00 0 0
%lamotsig1_la
191 206 132 255 2.46875000 3.13159204 4.54124117 1.00 00 0 0
191 206 132 255 2.53417993 9.42224121 4.58024216 1.00 00 0 0
191 206 132 255 -2.4631350 -3.1281741 4.52798796 1.00 00 0 0
191 206 132 255 -2.3696289 -9.3487549 4.53946877 1.00 00 0 0
%lampost_coast
255 255 255 255 0.64501500 -0.0006900 4.42053699 1.00 00 0 0
%lamppost1
249 145 034 255 -0.4352510 0.04841200 3.20199990 1.20 00 0 1
%lamppost2
255 168 017 255 2.98354292 0.01044500 5.32080507 1.20 00 0 1
255 168 017 255 -2.9888530 0.01044500 5.32274580 1.20 00 0 1
%lamppost3
255 148 052 255 -1.3951340 0.22023000 3.67026401 1.20 00 0 1
%lariversec4a_lan
255 082 035 255 34.2016602 -1.5473630 -0.8511870 1.00 00 0 0
255 082 035 255 32.2808838 -13.090088 -0.8511870 1.00 00 0 0
255 082 035 255 -8.9987793 -1.9951169 -0.8511870 1.00 00 0 0
255 082 035 255 -7.0780029 9.54760742 -0.8511870 1.00 00 0 0
255 082 035 255 -41.921143 15.9561768 -0.8511870 1.00 00 0 0
255 082 035 255 -41.717407 4.59924316 -0.8511870 1.00 00 0 0
%lariversec4b_lan
255 082 035 255 -0.9316410 6.59130907 1.64100099 1.00 00 0 0
255 082 035 255 28.2714844 -0.3812260 1.64100099 1.00 00 0 0
255 082 035 255 26.3507080 -11.923950 1.64100099 1.00 00 0 0
255 082 035 255 -2.8524170 -4.9514160 1.64100099 1.00 00 0 0
%laskyscrap4_lan
154 213 232 255 -8.0097656 -18.924561 34.7564392 1.20 00 0 0
%lasrnway1_las
225 080 035 255 114.716553 -25.672119 0.12027100 1.00 02 0 0
225 080 035 255 114.716431 -62.933594 0.12027100 1.00 02 0 0
225 080 035 255 18.4923096 -25.672119 -0.0047600 1.00 02 0 0
225 080 035 255 18.4921875 -62.933594 -0.0047600 1.00 02 0 0
225 080 035 255 -88.955200 -25.672119 -0.0047600 1.00 02 0 0
225 080 035 255 -88.955322 -44.302734 -0.0047600 1.00 02 0 0
225 080 035 255 -88.955322 -62.933594 -0.0047600 1.00 02 0 0
%lasrnway2_las
225 080 035 255 -87.205322 -9.4453135 0.00305000 1.00 02 0 0
225 080 035 255 -87.205322 9.18554688 0.00305000 1.00 02 0 0
225 080 035 255 -87.205200 27.8161621 0.00305000 1.00 02 0 0
225 080 035 255 20.2423096 27.8161621 0.00305000 1.00 02 0 0
225 080 035 255 20.2421875 -9.4453135 0.00305000 1.00 02 0 0
225 080 035 255 116.466553 27.8161621 0.12808000 1.00 02 0 0
225 080 035 255 116.466431 -9.4453135 0.12808000 1.00 02 0 0
%lasrnway3_las
225 080 035 255 -64.927124 29.5070801 0.12807500 1.00 02 0 0
225 080 035 255 -64.927246 -7.7543950 0.12807500 1.00 02 0 0
225 080 035 255 58.1365967 29.4877930 0.47145200 1.00 02 0 0
225 080 035 255 58.1364746 -7.7736821 0.47145200 1.00 02 0 0
%lasrnway4_las
225 080 035 255 -64.481934 -74.922363 0.12026500 1.00 02 0 0
225 080 035 255 -64.481812 -37.660889 0.12026500 1.00 02 0 0
225 080 035 255 58.5819092 -37.680176 0.46364200 1.00 02 0 0
225 080 035 255 58.5817871 -74.941650 0.46364200 1.00 02 0 0
%lasrnway5_las
225 080 035 255 109.522461 41.8786621 -5.7629189 1.00 02 0 0
225 080 035 255 72.2526855 41.8789063 -5.7629189 1.00 02 0 0
225 080 035 255 32.1550293 72.9584961 -5.7629199 1.00 02 0 0
225 080 035 255 32.1552734 110.219971 -5.7629199 1.00 02 0 0
225 080 035 255 -68.460693 72.9758301 -5.7629199 1.00 02 0 0
225 080 035 255 -68.460571 110.237305 -5.7629199 1.00 02 0 0
225 080 035 255 -68.460571 10.8662109 -5.7629228 1.00 02 0 0
225 080 035 255 -68.460693 -26.395264 -5.7629228 1.00 02 0 0
225 080 035 255 32.1552734 10.8488770 -5.7629228 1.00 02 0 0
225 080 035 255 32.1550293 -26.412598 -5.7629228 1.00 02 0 0
%laxrf_refinerybase
059 224 172 255 -12.652832 6.44750977 -3.4930530 1.20 00 0 0
059 224 172 255 -1.0346680 6.44750977 -14.784035 1.20 00 0 0
224 183 059 255 -12.699463 -6.5142822 5.05125380 1.20 00 0 0
224 183 059 255 8.57592773 -0.0838620 15.0195160 1.20 00 0 0
059 224 199 255 4.46581984 -1.5240480 9.83705139 1.20 00 0 0
224 183 059 255 8.57592773 -0.0838620 5.05125380 1.20 00 0 0
224 183 059 255 8.57592773 -0.0838620 24.2394218 1.20 00 0 0
%leviathn
255 255 255 255 0.00000000 0.00337700 4.10014200 0.20 00 0 0
255 039 039 255 0.00000000 -0.1372030 -0.8353550 0.20 00 0 0
255 048 048 255 0.19924800 -10.901125 2.91517901 0.20 00 0 0
%libtwrhelipd_lan2
255 005 005 255 -8.8450928 11.3035889 1.57894897 1.00 00 0 0
255 005 005 255 9.00305176 11.3372803 1.56259203 1.00 00 0 0
255 005 005 255 8.99951172 -5.1242681 1.54516602 1.00 00 0 0
255 005 005 255 -8.8798828 -5.0963130 1.57046497 1.00 00 0 0
%liquorstore02_lae2
015 230 000 255 8.96069336 1.46679699 0.15269700 1.00 02 0 0
015 230 000 255 8.08081055 1.46679699 0.15269700 1.00 02 0 0
015 230 000 255 8.08081055 2.06030297 1.66600597 1.00 02 0 0
015 230 000 255 8.96069336 2.06030297 1.66600597 1.00 02 0 0
015 230 000 255 8.08081055 -0.7760010 -0.5841390 1.00 02 0 0
015 230 000 255 8.96069336 -0.7760010 -0.5841390 1.00 02 0 0
015 230 000 255 8.08081055 -1.7802730 -3.0272241 1.00 02 0 0
015 230 000 255 8.96069336 -1.7802730 -3.0272241 1.00 02 0 0
%ltslasky1b_lan
215 025 045 255 30.0134506 -21.135899 174.103027 1.20 02 0 0
215 025 045 255 -15.406593 -16.491482 173.806885 1.20 02 0 0
215 025 045 255 -19.885834 30.1558571 173.658508 1.20 02 0 0
215 025 045 255 -24.746063 26.1463375 157.363098 1.20 00 0 0
215 025 045 255 -30.314669 20.1041012 146.423828 1.20 00 0 0
215 025 045 255 19.6853237 -29.895908 146.423813 1.20 00 0 0
215 025 045 255 24.6640835 -24.646519 157.905640 1.20 00 0 0
215 025 045 255 19.6853237 -29.895908 66.3667908 1.20 00 0 0
215 025 045 255 19.6853237 -29.895908 -18.764427 1.20 00 0 0
215 025 045 255 -30.314669 20.1041012 66.4201660 1.20 00 0 0
215 025 045 255 -30.314669 20.1041012 -20.259430 1.20 00 0 0
215 025 045 255 30.2281799 30.0646629 66.3667908 1.20 00 0 0
215 025 045 255 30.2281799 30.0646629 -19.061752 1.20 00 0 0
%ltslasky2b_lan2
215 025 045 255 -7.4512939 18.2829590 211.307251 1.20 02 0 0
215 025 045 255 -21.633057 -3.3107910 211.307251 1.20 02 0 0
215 025 045 255 -0.1514890 -19.916382 211.307251 1.20 02 0 0
215 025 045 255 21.7901611 -3.1345210 211.307251 1.20 02 0 0
215 025 045 255 7.34106398 18.2829590 211.307251 1.20 02 0 0
203 023 023 255 18.2053223 15.3358154 163.951630 1.20 00 0 0
203 023 023 255 18.2053223 -16.008423 163.951630 1.20 00 0 0
203 023 023 255 -18.283936 -16.008423 163.951630 1.20 00 0 0
203 023 023 255 -18.283936 15.3358154 163.951630 1.20 00 0 0
203 023 023 255 -21.525513 -20.523682 114.341095 1.20 00 0 0
203 023 023 255 -21.647827 19.6269531 114.341095 1.20 00 0 0
203 023 023 255 23.0642090 -20.523682 114.341095 1.20 00 0 0
203 023 023 255 22.9420166 19.6269531 114.341095 1.20 00 0 0
203 023 023 255 -0.3809810 27.3483887 114.341095 1.20 00 0 0
203 023 023 255 -0.3809810 27.3483887 38.3008423 1.20 00 0 0
203 023 023 255 -0.3809810 27.3483887 -37.739388 1.20 00 0 0
203 023 023 255 -0.3809810 -27.665161 114.341095 1.20 00 0 0
203 023 023 255 -0.3809810 -27.665161 38.3008423 1.20 00 0 0
203 023 023 255 -0.3809810 -27.665161 -37.739388 1.20 00 0 0
%ltslasky3b_lan2
215 025 045 255 -68.767059 27.5739403 153.463898 1.20 02 0 0
215 025 045 255 0.21548501 28.4755383 109.925766 1.20 02 0 0
215 025 045 255 0.21547499 -29.133104 109.925766 1.20 02 0 0
215 025 045 255 -11.618998 -31.963425 76.3002625 1.20 00 0 0
215 025 045 255 11.6313686 -31.963428 76.3002625 1.20 00 0 0
215 025 045 255 11.6313791 31.9954338 76.3002625 1.20 00 0 0
215 025 045 255 -11.618987 31.9954376 76.3002625 1.20 00 0 0
215 025 045 255 18.5233364 -31.963428 43.3479767 1.20 00 0 0
215 025 045 255 -18.752298 -31.963423 43.3479767 1.20 00 0 0
215 025 045 255 18.5233479 31.8195305 43.3479767 1.20 00 0 0
215 025 045 255 -18.752287 31.8195362 43.3479767 1.20 00 0 0
215 025 045 255 18.5233479 31.8195305 3.66134596 1.20 00 0 0
215 025 045 255 -18.752287 31.8195362 3.66134596 1.20 00 0 0
215 025 045 255 18.5233479 31.8195305 -35.948967 1.20 00 0 0
215 025 045 255 -18.752287 31.8195362 -35.948967 1.20 00 0 0
215 025 045 255 18.5233364 -31.922413 -35.948967 1.20 00 0 0
215 025 045 255 -18.752298 -31.922407 -35.948967 1.20 00 0 0
215 025 045 255 18.5233364 -31.922413 3.66134596 1.20 00 0 0
215 025 045 255 -18.752298 -31.922407 3.66134596 1.20 00 0 0
185 226 254 255 -18.752291 10.3444386 43.3479767 1.20 00 0 0
185 226 254 255 19.2396488 -10.863576 43.3479767 1.20 00 0 0
215 025 045 255 78.3981018 18.6011353 25.6564789 1.20 02 0 0
056 084 173 255 78.3981018 18.6011353 10.8289032 1.20 03 0 0
056 084 173 255 78.3981018 18.6011353 -1.8749080 1.20 03 0 0
056 084 173 255 78.3981018 18.6011353 -14.578728 1.20 03 0 0
056 084 173 255 78.3981018 18.6011353 -27.282547 1.20 03 0 0
%ltslasky4_lan2
211 223 229 255 17.4919434 -13.695801 50.6470871 1.20 00 0 0
211 223 229 255 7.00085402 -21.668213 50.6470871 1.20 00 0 0
211 223 229 255 -28.094727 -21.742065 50.6470871 1.20 00 0 0
211 223 229 255 27.8875732 4.79614305 50.6470871 1.20 00 0 0
211 223 229 255 27.8463135 23.8988037 50.9527893 1.20 00 0 0
211 223 229 255 -28.251587 23.8988037 51.1040344 1.20 00 0 0
%ltslasky6_lan2
211 223 229 255 -32.377441 12.6239014 176.949249 1.20 00 0 0
211 223 229 255 -32.334106 -31.421753 176.949249 1.20 00 0 0
211 223 229 255 -6.1085210 12.6300049 176.949249 1.20 00 0 0
211 223 229 255 -6.1267090 -31.139160 176.949249 1.20 00 0 0
211 223 229 255 6.92187500 -30.625854 169.655319 1.20 00 0 0
211 223 229 255 31.5461426 -30.587158 169.655319 1.20 00 0 0
211 223 229 255 31.5787354 11.3964844 169.655319 1.20 00 0 0
211 223 229 255 6.98120117 11.4809570 169.655319 1.20 00 0 0
%luxorlight_nt
255 243 220 255 2.04174805 0.21203600 41.5536804 1.20 06 0 0
255 243 220 255 -2.1516111 0.21203600 41.5536804 1.20 06 0 0
255 243 220 255 0.19409201 2.04064894 41.5536804 1.20 06 0 0
255 243 220 255 0.19409201 -2.0040281 41.5536804 1.20 06 0 0
%mallcarpark_vgn01
120 120 120 255 -48.304199 -42.297607 17.9780750 1.20 00 0 0
120 120 120 255 -48.304199 -42.297607 22.8104954 1.20 00 0 0
120 120 120 255 -48.304199 -39.911133 22.8104954 1.20 00 0 0
120 120 120 255 -48.304199 -39.911133 17.9780750 1.20 00 0 0
120 120 120 255 -48.304199 -39.911133 13.3486919 1.20 00 0 0
120 120 120 255 -48.304199 -42.297607 13.3486919 1.20 00 0 0
120 120 120 255 -37.668945 28.3437500 17.9780750 1.20 00 0 0
120 120 120 255 -37.668945 28.3437500 13.3486919 1.20 00 0 0
090 090 090 255 -35.914307 28.3437500 22.8104954 1.20 00 0 0
120 120 120 255 -35.914307 28.3437500 17.9780750 1.20 00 0 0
120 120 120 255 -35.914307 28.3437500 13.3486919 1.20 00 0 0
120 120 120 255 -37.668945 28.3437500 22.8104954 1.20 00 0 0
%marquis
255 255 255 255 0.00000000 4.87978601 26.4876537 0.40 00 0 0
%masts1_sfe
255 005 005 255 10.5592041 0.60003698 -7.7987671 1.00 00 0 0
255 005 005 255 10.3780518 0.44927999 6.20710802 1.00 00 0 0
255 005 005 255 10.3780518 0.33960000 20.7116013 1.00 00 0 0
255 005 005 255 9.86340332 0.14300500 33.5918732 1.00 00 0 0
255 005 005 255 -9.2749023 0.60003698 -21.405289 1.00 00 0 0
255 005 005 255 -9.4560547 0.44927999 -14.102173 1.00 00 0 0
255 005 005 255 -9.4560547 0.33960000 -4.8156128 1.00 00 0 0
255 005 005 255 -9.9707031 0.14300500 3.83134508 1.00 00 0 0
%maverick
255 255 255 255 0.00000000 -7.7626309 2.72597003 0.20 00 0 0
255 255 255 255 0.00000000 3.40309095 -0.4888020 0.20 00 0 0
%md_billbolaeb
191 207 225 255 -7.1066890 1.03649902 2.43881989 1.00 00 0 0
191 207 225 255 -4.6176758 0.03698700 2.43881989 1.00 00 0 0
191 207 225 255 -2.0227051 -1.0429690 2.43881989 1.00 00 0 0
191 207 225 255 0.67236298 -2.1693120 2.43881989 1.00 00 0 0
191 207 225 255 3.21972704 -3.1654050 2.43881989 1.00 00 0 0
191 207 225 255 5.57324219 -4.1947021 2.43881989 1.00 00 0 0
%mine
255 000 000 255 0.00441900 -0.0027300 0.08689600 1.00 00 0 0
%miragebuild05
100 100 100 255 65.1976318 15.3538818 2.58813691 1.20 00 0 0
100 100 100 255 81.1745605 15.3538818 2.58813691 1.20 00 0 0
100 100 100 255 81.1745605 33.2237549 2.58813691 1.20 00 0 0
100 100 100 255 65.1486816 33.2237549 2.58813691 1.20 00 0 0
100 100 100 255 51.9864502 33.0208740 1.74761999 1.20 00 0 0
255 255 255 255 51.9864502 15.0694580 1.74761999 1.20 00 0 0
%mlamppost
255 148 052 255 -1.4010090 0.01039100 4.10035086 1.20 00 0 1
%mtraffic1
255 000 000 255 -1.4156110 -0.4396970 2.58409405 0.45 00 0 0
000 255 000 255 -7.2912140 0.45388800 2.58657503 0.45 00 0 0
255 255 000 255 -1.0060350 -0.4306030 2.58409405 0.45 00 0 0
255 255 000 255 -6.8764648 0.43388399 2.58657503 0.45 00 0 0
000 255 000 255 -0.6026920 -0.4562230 2.59065199 0.45 00 0 0
255 000 000 255 -6.4731789 0.42808500 2.58657408 0.45 00 0 0
%mtraffic2
255 000 000 255 1.10576606 -0.4234620 3.01380301 0.45 00 0 0
255 128 000 255 1.12404597 -0.4236150 2.53931403 0.45 00 0 0
000 255 000 255 1.15191495 -0.4238590 2.06150603 0.45 00 0 0
255 000 000 255 -11.061827 0.83595300 3.03879690 0.45 00 0 0
255 128 000 255 -11.039154 0.83575398 2.52023292 0.45 00 0 0
000 255 000 255 -11.043114 0.83578497 2.05580902 0.45 00 0 0
%mtraffic4
255 000 000 255 -0.0565070 0.28034201 0.53993398 0.45 00 0 0
255 255 000 255 -0.0328870 0.29462400 0.02005900 0.45 00 0 0
000 255 000 255 -0.0636240 0.28643599 -0.4741810 0.45 00 0 0
%nevada
033 188 048 255 14.3616457 0.65578401 0.37774101 0.20 00 0 0
188 033 033 255 -14.361393 0.65649003 0.37769201 0.20 00 0 0
255 255 255 255 0.00000000 -9.5167704 3.74989510 0.20 00 0 0
%nitelites_sfe01
255 000 000 255 -1.3735350 0.28021199 117.246124 1.20 03 0 0
%nt_roadblockci
255 065 028 255 -4.7494659 0.75683600 -0.9143220 0.60 00 0 0
255 246 173 255 -5.6463618 1.13189697 1.96423697 0.60 00 0 0
255 246 173 255 -3.7173159 3.76043701 -0.9269830 0.60 00 0 0
255 065 028 255 -4.6112061 4.04473877 1.92923701 0.60 00 0 0
%polmav
255 255 255 255 0.00000000 -8.1474581 2.69496202 0.20 00 0 0
255 255 255 255 0.00000000 3.14601111 -0.5694540 0.20 00 0 0
%predator
037 047 255 255 1.13394105 -3.4753571 2.21714091 0.40 02 0 0
255 037 037 255 -1.1339459 -3.4753571 2.21714091 0.40 02 0 0
255 255 255 255 -0.4978280 -0.3900570 6.47807980 0.20 00 0 0
%railbridge01_sfse
255 244 173 255 37.9777832 39.0034180 -3.1823349 1.00 00 0 0
255 244 173 255 17.5252686 24.2015381 5.38403320 1.00 00 0 0
255 244 173 255 46.9748535 26.7185669 -3.1823349 1.00 00 0 0
255 244 173 255 26.5223389 11.9166870 5.38403320 1.00 00 0 0
255 244 173 255 -12.994141 2.06146193 18.3160400 1.00 00 0 0
255 244 173 255 -3.9970701 -10.223389 18.3160400 1.00 00 0 0
255 244 173 255 -29.149414 -28.556458 29.0935822 1.00 00 0 0
255 244 173 255 -38.146484 -16.271606 29.0935822 1.00 00 0 0
255 244 173 255 -53.928711 -46.723511 39.5287399 1.00 00 0 0
255 244 173 255 -62.925781 -34.438660 39.5287399 1.00 00 0 0
%railbridge02_sfse
255 244 173 255 63.2528076 34.8344116 39.5287399 1.00 00 0 0
255 244 173 255 54.2557373 47.1192627 39.5287399 1.00 00 0 0
255 244 173 255 78.5463867 45.7684937 39.5287399 1.00 00 0 0
255 244 173 255 69.5493164 58.0533447 39.5287399 1.00 00 0 0
255 244 173 255 29.4549561 29.1592407 29.0935822 1.00 00 0 0
255 244 173 255 38.4520264 16.8743896 29.0935822 1.00 00 0 0
255 244 173 255 4.27941895 10.8314209 18.3160400 1.00 00 0 0
255 244 173 255 13.2764893 -1.4534301 18.3160400 1.00 00 0 0
255 244 173 255 -26.124634 -11.332397 5.38403320 1.00 00 0 0
255 244 173 255 -17.127563 -23.617249 5.38403320 1.00 00 0 0
255 244 173 255 -38.698120 -39.097351 -3.1823349 1.00 00 0 0
255 244 173 255 -47.695190 -26.812500 -3.1823349 1.00 00 0 0
%railbridge04_sfse
255 244 173 255 39.3646240 21.9633789 12.3137207 1.00 00 0 0
255 244 173 255 30.3675537 34.2482300 12.3137207 1.00 00 0 0
255 244 173 255 8.84521484 -0.1766970 25.2457275 1.00 00 0 0
255 244 173 255 -0.1518550 12.1081543 25.2457275 1.00 00 0 0
255 244 173 255 -16.307129 -18.509766 36.0232697 1.00 00 0 0
255 244 173 255 -25.304199 -6.2249150 36.0232697 1.00 00 0 0
%railbridge09_sfse
255 244 173 255 43.7933350 19.6392822 46.4584274 1.00 00 0 0
255 244 173 255 34.7962646 31.9241333 46.4584274 1.00 00 0 0
255 244 173 255 -15.180054 -4.3637080 25.2457275 1.00 00 0 0
255 244 173 255 18.9925537 1.67926002 36.0232697 1.00 00 0 0
255 244 173 255 9.99548340 13.9641113 36.0232697 1.00 00 0 0
255 244 173 255 -6.1829829 -16.648560 25.2457275 1.00 00 0 0
